Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO41,OUT049,1724.95464
FDI24,OUT046,2885.11114
FDZ16,OUT046,4615.25902
FDV47,OUT046,1398.64606
FDV16,OUT045,662.67074
FDZ22,OUT035,1711.03942
FDO20,OUT010,514.59682
FDW38,OUT013,787.37508
FDW52,OUT045,2563.6629
FDT43,OUT019,117.04764
NCS29,OUT045,4430.76584
NCC31,OUT017,2504.0738
FDA21,OUT017,3956.78282
FDQ55,OUT046,2280.96422
NCE54,OUT049,1006.75618
FDD45,OUT017,1467.02372
NCP17,OUT017,867.80372
FDR47,OUT035,4181.09084
DRM35,OUT013,2946.56448
FDR47,OUT019,422.58326
FDX19,OUT010,577.04886
FDV22,OUT027,3566.55744
FDQ46,OUT027,3098.69978
DRO47,OUT045,1517.6911
FDB44,OUT010,502.81216
FDN02,OUT010,578.64678
FDW10,OUT045,4194.07394
FDJ41,OUT019,646.02574
FDM50,OUT046,702.0861
FDW10,OUT035,2917.5356
FDY48,OUT049,1898.5287
NCE30,OUT027,5136.3141
FDO04,OUT045,1106.95908
FDQ26,OUT010,185.82478
NCX29,OUT018,2254.33222
FDE39,OUT046,2249.87136
NCR54,OUT027,5902.6499
NCP55,OUT027,2225.30334
FDX22,OUT017,4722.05334
FDI05,OUT035,1325.00858
FDC51,OUT027,3627.74446
FDC10,OUT013,1480.67262
FDJ46,OUT045,3155.75884
FDV10,OUT010,62.45204
FDX12,OUT027,5566.82038
FDL43,OUT019,209.32752
DRB13,OUT046,2462.59446
FDF59,OUT027,3264.95004
FDT35,OUT049,1452.37612
NCJ19,OUT035,581.70946
FDT35,OUT018,2484.29954
FDI48,OUT046,801.68978
DRC24,OUT019,447.15128
NCZ05,OUT017,1730.48078
FDJ57,OUT049,4767.19458
FDX11,OUT017,3201.63246
FDE09,OUT035,1515.16106
NCK06,OUT049,1951.65954
DRE37,OUT017,2796.22684
FDV56,OUT046,1120.00876
FDY43,OUT017,2800.6877
FDV35,OUT013,3097.36818
FDF05,OUT019,646.02574
FDA36,OUT035,2057.58832
FDS13,OUT027,5292.84368
FDU47,OUT013,2067.57532
FDI36,OUT010,453.01032
FDH48,OUT046,1539.6625
FDZ14,OUT013,1921.56538
FDS46,OUT013,1390.12382
FDE21,OUT017,1532.53844
FDA26,OUT049,4619.18724
FDV12,OUT046,1195.37732
FDL46,OUT019,278.70388
FDN57,OUT013,2611.46734
NCJ18,OUT017,2392.81862
FDO36,OUT045,2983.38322
FDX55,OUT018,3074.13176
FDT25,OUT019,271.71298
FDD16,OUT049,1183.4595
NCX18,OUT013,2809.47626
NCG55,OUT018,1663.30156
NCV18,OUT049,2083.88742
NCS18,OUT035,1685.8056
FDC37,OUT045,1937.01194
FDE47,OUT046,1880.01946
DRG49,OUT019,564.19892
FDC39,OUT049,3579.6737
FDH24,OUT019,539.89722
FDV39,OUT027,3856.3136
NCL17,OUT045,2546.95132
NCY53,OUT035,2044.40548
FDH52,OUT013,762.27442
NCD19,OUT018,657.61066
FDI44,OUT046,1515.56054
DRD49,OUT027,5608.6992
FDN08,OUT035,1680.01314
FDO20,OUT027,8899.61544
FDY02,OUT046,3396.04606
FDX23,OUT045,1099.50212
FDX01,OUT017,2134.95428
FDH20,OUT027,2839.50384
NCX41,OUT017,4639.6273
FDD21,OUT027,4144.00578
DRH11,OUT019,165.1184
DRE60,OUT018,4158.18732
FDB10,OUT013,3470.61566
FDH38,OUT013,2124.70096
NCL07,OUT018,294.41676
FDD48,OUT046,2854.68408
NCT54,OUT027,2641.49492
FDF32,OUT027,5981.5472
DRH51,OUT045,921.60036
DRG03,OUT035,2309.46046
NCY42,OUT019,375.37804
FDH32,OUT017,2005.78908
NCJ06,OUT027,3085.18404
FDH47,OUT027,2498.68082
FDZ08,OUT018,1113.68366
FDK16,OUT017,1645.99076
DRG01,OUT018,961.21546
NCM53,OUT027,2884.04586
NCB07,OUT035,3282.52716
NCZ06,OUT035,2291.81676
FDU48,OUT049,2781.57924
NCB55,OUT027,1894.13442
FDP15,OUT013,3847.3253
FDF17,OUT046,3114.21292
NCN06,OUT049,2441.08912
DRM48,OUT018,441.82488
FDH10,OUT046,1936.07982
FDC60,OUT018,1376.5415
FDE35,OUT018,680.58076
DRI23,OUT013,2659.33836
NCR38,OUT013,3926.35576
FDP04,OUT035,1150.03634
NCW17,OUT045,2750.81928
FDX34,OUT017,2305.53224
NCK53,OUT045,1521.353
NCO54,OUT010,193.7478
NCH55,OUT046,1969.50298
FDT44,OUT027,3752.04932
DRG49,OUT046,5749.5159
FDX46,OUT010,160.1249
DRG36,OUT049,3470.41592
FDU37,OUT049,1394.78442
FDK10,OUT049,3446.44712
DRF37,OUT027,5597.51376
FDC44,OUT035,1935.8135
FDP15,OUT046,3518.753
FDZ27,OUT027,1567.09346
FDY22,OUT019,236.42558
DRG51,OUT035,2555.6733
FDN58,OUT045,3311.08998
FDW01,OUT049,2464.65844
FDX24,OUT018,858.81542
FDO51,OUT017,710.47518
FDJ52,OUT027,3749.98534
NCY06,OUT010,289.48984
FDE20,OUT018,2964.8074
FDT23,OUT010,163.18758
FDQ51,OUT046,657.01144
FDE35,OUT046,694.22966
FDB46,OUT013,3152.16352
NCG19,OUT035,2994.56866
NCL06,OUT018,3443.65076
FDT36,OUT019,51.2666
FDC56,OUT049,2523.84806
FDJ26,OUT049,2528.10918
FDZ59,OUT017,2757.4107
FDV11,OUT027,5010.67764
FDR13,OUT010,178.23466
FDI15,OUT018,4326.23524
FDF47,OUT018,2663.59948
NCB54,OUT019,316.32158
NCK19,OUT027,5389.85074
FDX16,OUT017,3209.35574
FDL50,OUT045,1387.06114
NCE31,OUT035,593.42754
DRJ01,OUT049,2221.24196
FDE22,OUT013,2432.8332
FDY20,OUT019,293.88412
NCO14,OUT045,586.9027
NCR50,OUT017,2406.13462
DRM47,OUT017,4204.8599
FDO27,OUT010,282.965
FDJ20,OUT027,2280.6979
NCX17,OUT013,3588.06278
FDG59,OUT049,606.34406
FDD52,OUT045,1404.23878
FDO48,OUT017,3659.17022
FDC59,OUT019,156.92906
FDS15,OUT018,1940.20778
FDB47,OUT035,3422.74464
FDV14,OUT019,188.62114
FDB27,OUT013,3125.931
FDA35,OUT035,2284.89244
FDN51,OUT018,4605.60492
FDO39,OUT019,514.39708
FDB28,OUT049,2809.94232
DRJ25,OUT046,1027.19624
FDH46,OUT027,2719.85958
FDI10,OUT045,3347.37608
FDU21,OUT018,602.08294
FDD09,OUT049,2946.8308
FDD10,OUT046,2116.2453
FDN31,OUT010,556.07616
FDA46,OUT018,3627.14524
FDM56,OUT046,1186.4556
FDF11,OUT010,648.22288
FDS32,OUT018,1679.68024
NCM06,OUT013,2051.39638
FDZ26,OUT045,4007.84968
FDO01,OUT013,2441.28886
FDJ46,OUT049,3240.38202
FDG26,OUT019,563.79944
FDZ38,OUT035,4145.53712
NCO55,OUT013,1579.81024
FDT60,OUT035,2477.50838
FDW37,OUT049,1558.23832
NCK42,OUT018,3183.92218
FDA45,OUT046,2133.48952
FDW55,OUT018,3595.71948
FDY44,OUT017,2445.68314
FDQ31,OUT017,1534.40268
FDM09,OUT049,3229.19658
FDH12,OUT018,1484.60084
NCQ43,OUT035,2009.65072
FDT33,OUT035,3774.02072
NCT41,OUT018,2402.80562
DRJ25,OUT010,167.38212
NCQ41,OUT046,3529.4058
NCN17,OUT049,1553.17824
DRO35,OUT027,3163.34896
FDU27,OUT018,789.17274
FDY43,OUT027,4432.16402
FDG46,OUT035,1689.4675
DRL49,OUT018,756.21564
NCB55,OUT049,742.56674
FDK28,OUT049,5439.65258
FDO49,OUT045,680.04812
FDT03,OUT013,2734.50718
FDW33,OUT027,3633.47034
FDR02,OUT035,1979.22366
FDF50,OUT013,2790.63412
FDA40,OUT018,1196.30944
NCT53,OUT018,2898.49372
FDY60,OUT035,2002.7264
FDP44,OUT027,2684.57218
NCQ50,OUT045,3580.53924
NCC30,OUT017,2728.04892
FDQ60,OUT018,2082.82214
FDG41,OUT046,1814.305
FDQ03,OUT046,3133.9206
FDM03,OUT045,1953.39062
FDZ51,OUT018,1264.82026
DRF51,OUT035,703.95034
FDF39,OUT017,4185.15222
FDW52,OUT035,1923.69594
FDY22,OUT049,2469.25246
FDG14,OUT013,1961.57996
FDA57,OUT017,613.40154
FDL45,OUT019,339.82432
FDX28,OUT046,1869.49982
NCQ54,OUT013,3631.87242
FDH40,OUT045,1267.55004
FDU52,OUT035,2334.9606
FDT60,OUT010,178.70072
FDK08,OUT045,1227.80178
FDN04,OUT049,2883.9127
FDE50,OUT013,3642.52522
FDI16,OUT049,941.30804
FDM50,OUT049,658.27646
NCV30,OUT049,905.22168
FDT44,OUT013,1679.34734
FDY60,OUT013,3366.01848
FDT56,OUT017,702.419
FDV58,OUT018,1698.72212
FDU04,OUT013,2292.48256
NCN05,OUT027,4887.3049
FDI53,OUT018,2473.91306
FDD34,OUT046,2554.87434
FDW47,OUT027,3338.987
FDT51,OUT027,3589.3278
FDO27,OUT013,972.068
NCQ18,OUT018,1497.65052
NCW05,OUT013,3179.59448
FDI15,OUT010,474.7154
NCH43,OUT010,412.06362
FDT40,OUT049,1702.71692
NCG19,OUT017,3343.6476
NCM30,OUT035,526.78096
FDB38,OUT017,2356.932
FDB22,OUT046,2526.0452
FDC58,OUT046,465.52736
NCI29,OUT013,1562.89892
FDA23,OUT010,291.9533
DRG48,OUT013,2746.69132
FDV21,OUT013,2398.67766
NCG18,OUT019,233.56264
FDG40,OUT045,649.55448
FDU24,OUT018,2052.39508
FDA22,OUT049,3009.21626
FDY35,OUT046,689.56906
FDJ15,OUT045,2469.05272
NCW18,OUT018,3643.72366
FDK56,OUT018,3036.84696
FDF44,OUT046,3163.5487
FDP51,OUT049,2089.2804
FDU22,OUT027,4479.36924
FDM28,OUT017,2114.5808
NCL42,OUT046,4688.29728
FDJ15,OUT019,618.12872
FDI32,OUT018,1356.2346
DRL11,OUT046,2991.63914
DRO59,OUT018,732.97922
FDA07,OUT019,274.90882
NCO53,OUT013,2348.67608
FDO21,OUT045,3711.70184
FDW39,OUT045,3236.05432
NCV17,OUT013,2798.75688
FDE22,OUT046,2743.96154
NCB06,OUT018,2038.14696
DRF48,OUT017,3498.37952
FDB05,OUT013,3516.28954
FDP28,OUT027,6113.77508
FDP23,OUT046,3516.4227
NCS41,OUT018,2423.04594
FDS40,OUT018,224.57434
FDA16,OUT017,3156.35806
FDN20,OUT035,3242.7789
FDF04,OUT027,7256.42104
DRG36,OUT018,2354.9346
FDW16,OUT018,1595.52312
FDU09,OUT017,860.94598
FDW01,OUT046,2750.88586
FDB15,OUT045,4060.0484
NCJ17,OUT049,1248.30842
NCT18,OUT018,1612.83392
FDG16,OUT018,3234.65614
FDP27,OUT017,4383.9601
FDQ44,OUT027,3408.36336
FDL50,OUT027,2674.78492
FDW57,OUT027,5194.2387
FDS34,OUT013,1827.88732
NCV30,OUT035,1108.42384
FDD26,OUT018,2920.13222
FDA03,OUT045,2102.52982
FDS27,OUT018,3171.40514
FDM12,OUT013,2736.17168
NCV42,OUT027,3044.96972
NCS41,OUT046,2510.46548
FDN56,OUT018,1992.87256
DRK59,OUT046,3273.47228
NCG18,OUT046,1715.4337
NCN26,OUT017,1529.40918
FDI60,OUT027,1583.13924
NCI43,OUT049,783.11396
NCL17,OUT049,2206.26146
FDQ19,OUT019,473.84986
FDY43,OUT049,2950.4927
FDR36,OUT049,786.17664
FDJ58,OUT049,2825.05598
DRY23,OUT045,725.722
FDK26,OUT027,4323.17256
DRH03,OUT045,1367.81952
FDC10,OUT010,358.46672
FDD23,OUT013,3323.87334
FDP32,OUT045,2102.9293
FDO31,OUT035,1278.6689
FDQ57,OUT013,2908.61388
FDX32,OUT027,4466.5193
FDC39,OUT027,5190.84312
FDU55,OUT046,3909.37786
FDL45,OUT013,2397.61238
DRK37,OUT049,3380.99898
FDK22,OUT013,2307.79596
DRG37,OUT027,5356.29442
FDK22,OUT017,3302.10168
DRH36,OUT018,652.8169
DRC36,OUT018,2259.79178
DRE03,OUT027,869.13532
FDF34,OUT046,2368.11744
FDZ22,OUT046,1676.1515
FDC44,OUT010,276.04068
FDN31,OUT027,5256.42442
FDO03,OUT017,4163.44714
FDA01,OUT049,844.83362
NCH42,OUT049,4193.47472
FDF46,OUT018,1247.30972
DRL35,OUT046,713.47128
FDW46,OUT049,915.67474
FDB58,OUT046,1972.16618
FDD47,OUT018,2325.9723
NCO17,OUT045,1676.08492
FDJ26,OUT017,5047.49638
FDU37,OUT045,1310.36098
